id,date,time,lat,long,country,city,area,direction,dist,depth,xm,md,richter,mw,ms,mb
1.99E+13,1991.10.16,12:31:11 AM,39.34,28.95,turkey,kutahya,kurduman_simav,east,0.3,4,3.5,3.5,0,,0,0
2.00E+13,1999.12.20,12:46:36 AM,40.69,30.49,turkey,sakarya,yazili_erenler,east,0.3,6,3.6,3.6,0,,0,0
2.00E+13,2004.04.26,12:40:45 AM,38.39,41.97,turkey,bitlis,dereyolu_mutki,east,0.3,5,3.6,3.6,0,,0,0
1.94E+13,1943.11.29,12:45:45 AM,38.25,41.54,turkey,batman,yazili_kozluk,west,0.4,100,4.9,4.8,4.8,4.9,4.8,4.9
1.97E+13,1968.09.24,12:19:53 AM,39.19,40.29,turkey,bingol,darkopru_kigi,west,0.4,8,5.3,5,5,5.3,5.1,5
2.00E+13,1999.08.18,12:34:17 AM,40.77,30.58,turkey,sakarya,turkormankoy_akyazi,west,0.4,11,4.4,4.4,0,,0,0
2.01E+13,2007.02.21,12:48:19 AM,38.38,39.3,turkey,elazig,alaattinkoy_sivrice,west,0.4,8.5,3.6,3.6,0,,0,0
2.01E+13,2008.06.03,12:59:22 AM,40.16,26.92,turkey,canakkale,ahmetler_biga,west,0.4,9.7,4,0,4,,0,0
2.01E+13,2008.12.23,12:04:30 AM,37.12,39.11,turkey,sanliurfa,mehmetcik,west,0.4,10.8,3.9,3.9,3.9,,0,0
2.02E+13,2017.03.03,12:04:58 AM,37.56,38.47,turkey,adiyaman,yarimbag_samsat,west,0.4,18.5,3.9,0,3.8,3.9,0,0
1.98E+13,1975.09.06,12:10:43 AM,38.33,40.56,turkey,diyarbakir,ziyaret_lice,south_west,0.4,2,4.9,0,0,,4.9,4.8
1.98E+13,1977.10.28,12:22:01 AM,38,27.7,turkey,izmir,akmescit_tire,south_west,0.4,0,3.6,0,0,,0,3.6
1.98E+13,1978.02.11,12:53:25 AM,38.39,31.85,turkey,konya,cavuscugol_ilgin,south_west,0.4,0,3.9,0,0,,0,3.9
1.98E+13,1984.03.23,12:23:58 AM,37.86,28.54,turkey,aydin,basaran_kuyucak,south_west,0.4,33,3.6,0,0,,0,3.6
1.99E+13,1986.05.11,12:48:58 AM,39.51,28.39,turkey,balikesir,taspinar_dursunbey,south_west,0.4,11,3.7,0,0,,0,3.7
1.99E+13,1988.02.22,12:46:39 AM,39.04,28.71,turkey,manisa,sevincler_demirci,south_west,0.4,7,3.6,3.6,0,,0,0
1.99E+13,1989.10.02,12:55:58 AM,37.8,30.2,turkey,isparta,ardicli_keciborlu,south_west,0.4,5,3.5,3.5,0,,0,0
1.99E+13,1993.11.05,12:53:54 AM,38.85,30.04,turkey,kutahya,kizilca_dumlupinar,south_west,0.4,11,3.6,3.6,0,,0,0
2.00E+13,1995.12.20,12:31:08 AM,39.55,40.11,turkey,tunceli,elmali_pulumur,south_west,0.4,2,3.8,3.8,0,,0,0
2.00E+13,1996.04.16,12:44:15 AM,38.93,38.27,turkey,malatya,alhasusagi_arguvan,south_west,0.4,0,3.6,3.6,0,,0,0
2.00E+13,1999.11.19,12:59:08 AM,40.78,30.97,turkey,duzce,yazlik_golyaka,south_west,0.4,9,5,5,0,,0,0
2.00E+13,2000.11.23,12:26:10 AM,40.66,30.39,turkey,sakarya,cinardibi_arifiye,south_west,0.4,12,3.9,3.9,0,,0,0
2.00E+13,2001.04.01,12:18:47 AM,40.93,31.07,turkey,duzce,bickibasi_cilimli,south_west,0.4,9,3.9,3.9,0,,0,0
2.01E+13,2007.08.25,12:05:47 AM,39.26,41.04,turkey,bingol,serpmekaya_karliova,south_west,0.4,5,5.4,0,5.4,5.1,0,0
2.01E+13,2008.04.14,12:13:33 AM,38.87,32.79,turkey,konya,yeniceoba_cihanbeyli,south_west,0.4,5.1,3.5,3.5,3.4,,0,0
2.01E+13,2011.10.24,12:14:13 AM,38.72,43.4,turkey,van,hidirkoy,south_west,0.4,3.9,4.1,0,4.1,,0,0
2.01E+13,2013.12.30,12:02:47 AM,37.86,38.34,turkey,adiyaman,kuyucak,south_west,0.4,7.9,3.5,0,3.5,3.3,0,0
2.01E+13,2014.06.29,12:15:19 AM,38.86,27.17,turkey,manisa,karaahmetli,south_west,0.4,16,4,0,4,3.8,0,0
2.02E+13,2015.04.28,12:01:02 AM,38.9,43.58,turkey,van,cakirbey,south_west,0.4,2.1,4,0,4,3.8,0,0
2.02E+13,2017.05.01,12:29:27 AM,38.3,42.91,turkey,van,baglama_gevas,south_west,0.4,5.5,3.8,0,3.6,3.8,0,0
1.97E+13,1967.08.06,12:09:33 AM,41,28.8,turkey,istanbul,kucukcekmece,south_east,0.4,10,4.5,4.4,4.4,4.5,4.3,4.4
1.97E+13,1970.04.27,12:39:12 AM,38.97,29.33,turkey,kutahya,celtikci_gediz,south_east,0.4,17,4.3,0,4.3,4.1,3.6,4
1.97E+13,1971.05.12,12:11:53 AM,37.63,30.1,turkey,burdur,yazikoy,south_east,0.4,43,4.6,4.6,0,4.6,4.5,4.3
1.97E+13,1972.01.16,12:31:01 AM,40.8,30,turkey,kocaeli,cayirkoy_izmit,south_east,0.4,5,3.6,3.6,0,,0,0
1.97E+13,1974.02.03,12:52:56 AM,38.66,27.22,turkey,izmir,telekler_menemen,south_east,0.4,5,3.7,3.7,0,,0,0
1.98E+13,1976.05.25,12:37:07 AM,39.37,28.99,turkey,kutahya,kulcu_simav,south_east,0.4,33,3.6,0,0,,0,3.6
1.98E+13,1983.11.28,12:53:53 AM,40.11,29.4,turkey,bursa,akincilar_inegol,south_east,0.4,10,3.5,0,0,,0,3.5
1.99E+13,1986.08.08,12:51:45 AM,38.01,37.7,turkey,malatya,kucuklu_dogansehir,south_east,0.4,19,4.6,0,0,,0,4.6
1.99E+13,1987.06.24,12:53:24 AM,38.32,39.35,turkey,diyarbakir,yayginkonak_cungus,south_east,0.4,33,4.7,0,0,,0,4.7
1.99E+13,1992.04.28,12:16:28 AM,39.6,39.91,turkey,erzincan,ocakbasi_uzumlu,south_east,0.4,10,4.2,0,0,,0,4.2
1.99E+13,1993.07.29,12:08:51 AM,38.05,39.24,turkey,diyarbakir,ceylan_cermik,south_east,0.4,15,3.5,0,0,,0,3.5
2.00E+13,1995.10.21,12:59:59 AM,36.57,32.07,turkey,antalya,degirmendere_alanya,south_east,0.4,31,3.6,3.6,0,,0,0
2.00E+13,1996.08.14,12:03:26 AM,40.73,35.28,turkey,amasya,kucukcay_merzifon,south_east,0.4,3,3.8,3.8,0,,0,0
2.00E+13,1996.11.03,12:46:00 AM,39.77,38.31,turkey,sivas,uyanik_imranli,south_east,0.4,0,3.7,3.7,0,,0,0
2.00E+13,1997.06.10,12:13:28 AM,39.23,28.21,turkey,balikesir,pursunler_sindirgi,south_east,0.4,7,3.6,3.6,0,,0,0
2.00E+13,1999.08.29,12:23:16 AM,40.82,31.22,turkey,duzce,gumuspinar,south_east,0.4,16,4,4,0,,0,0
2.00E+13,1999.09.10,12:39:46 AM,40.79,31.1,turkey,duzce,yenikarakoy,south_east,0.4,6,3.6,3.6,0,,0,0
2.00E+13,1999.11.12,12:54:00 AM,40.77,31.26,turkey,duzce,findikli_kaynasli,south_east,0.4,10,4.7,4.7,0,,0,0
2.00E+13,2003.01.17,12:31:16 AM,37.84,29.46,turkey,denizli,alikurt_bozkurt,south_east,0.4,5,3.8,3.8,0,,0,0
2.00E+13,2003.05.03,12:15:51 AM,39.05,40.44,turkey,bingol,sudugunu,south_east,0.4,7,3.8,3.8,0,,0,0
2.01E+13,2005.11.26,12:56:56 AM,38.29,38.83,turkey,malatya,bolukkaya_puturge,south_east,0.4,9.4,5.3,5.1,5.3,,0,5.3
2.01E+13,2006.02.08,12:07:41 AM,40.71,30.36,turkey,sakarya,arifiye,south_east,0.4,8.7,4.6,0,4.5,,0,4.6
2.01E+13,2008.03.01,12:06:05 AM,38.27,39.19,turkey,diyarbakir,kaynakkoy_cungus,south_east,0.4,5,3.6,3.6,0,,0,0
2.01E+13,2010.03.05,12:37:52 AM,38.32,39.35,turkey,diyarbakir,yayginkonak_cungus,south_east,0.4,12,3.8,0,3.8,,0,0
2.01E+13,2012.05.08,12:37:29 AM,38.35,38.85,turkey,malatya,akusagi_kale,south_east,0.4,5,3.6,0,3.6,,0,0
2.01E+13,2012.10.19,12:32:28 AM,41.06,33.47,turkey,kastamonu,hacioglu_ihsangazi,south_east,0.4,8.4,3.6,0,3.6,,0,0
2.01E+13,2013.09.17,12:40:49 AM,39.05,41.46,turkey,mus,suduragi,south_east,0.4,12.9,5.1,0,5.1,5.1,0,0
2.01E+13,2014.07.04,12:28:54 AM,38.43,41.99,turkey,bitlis,komuryakan,south_east,0.4,6.9,3.9,0,3.9,,0,0
1.99E+13,1990.07.29,12:35:40 AM,37,29.52,turkey,burdur,corten_altinyayla,south,0.4,25,3.8,3.8,0,,0,0
2.00E+13,1995.10.01,12:36:20 AM,38.18,30.1,turkey,afyonkarahisar,cerityaylasi_dinar,south,0.4,8,3.7,3.7,0,,0,0
2.00E+13,1999.12.14,12:38:28 AM,40.83,31.1,turkey,duzce,yenitaskopru,south,0.4,9,3.6,3.6,0,,0,0
2.00E+13,2001.12.04,12:43:10 AM,38.65,43.65,turkey,van,ercek,south,0.4,10,3.8,3.8,0,,0,0
2.00E+13,2003.05.27,12:48:16 AM,40.82,31,turkey,duzce,saridere_golyaka,south,0.4,10,3.5,3.5,0,,0,0
2.01E+13,2006.09.08,12:40:56 AM,36.35,29.32,turkey,antalya,kinik_kas,south,0.4,22,3.7,3.7,3.7,,0,0
2.01E+13,2011.10.23,12:37:52 AM,38.74,43.21,turkey,van,ozyurt,south,0.4,5,3.6,0,3.6,,0,0
1.97E+13,1967.07.23,12:39:29 AM,40.98,30,turkey,kocaeli,deliveli_kandira,north_west,0.4,33,4.4,4.2,4.2,4.4,4,4.3
1.97E+13,1970.03.29,12:37:20 AM,38.74,27.83,turkey,manisa,tiyenli_golmarmara,north_west,0.4,56,4.8,4.8,4.6,4.8,4.8,4.5
1.98E+13,1976.05.15,12:40:21 AM,39.46,29.02,turkey,kutahya,evciler_simav,north_west,0.4,33,3.9,0,0,,0,3.9
1.98E+13,1977.12.09,12:18:50 AM,39.49,27.98,turkey,balikesir,ciftlikkoy,north_west,0.4,0,3.6,0,0,,0,3.6
1.98E+13,1981.06.07,12:27:14 AM,39.49,28.1,turkey,balikesir,degirmenli_bigadic,north_west,0.4,0,3.6,0,0,,0,3.6
1.98E+13,1982.05.09,12:40:41 AM,37.89,27.5,turkey,aydin,ortaklar_germencik,north_west,0.4,11,3.9,0,3.8,,0,3.9
1.98E+13,1983.11.19,12:09:31 AM,40.38,42.14,turkey,erzurum,gulludag_narman,north_west,0.4,32,4.7,0,0,,3.5,4.7
1.99E+13,1985.10.04,12:48:30 AM,40.13,29.29,turkey,bursa,alacam_kestel,north_west,0.4,10,4.5,0,4.5,,0,3.8
1.99E+13,1991.02.24,12:05:12 AM,37.1,28.18,turkey,mugla,denizova,north_west,0.4,1,3.8,0,3.8,,0,0
1.99E+13,1991.03.03,12:39:25 AM,40.63,29,turkey,yalova,senkoy_cinarcik,north_west,0.4,10,4.6,0,0,,0,4.6
1.99E+13,1994.11.13,12:38:53 AM,36.94,28.82,turkey,mugla,pinar_koycegiz,north_west,0.4,8,3.7,3.7,0,,0,0
1.99E+13,1994.11.13,12:29:19 AM,36.94,28.82,turkey,mugla,pinar_koycegiz,north_west,0.4,6,3.6,3.6,0,,0,0
2.00E+13,1997.04.12,12:40:43 AM,37.85,27.59,turkey,aydin,reiskoy_germencik,north_west,0.4,9,3.7,3.7,0,,0,0
2.00E+13,1998.12.20,12:21:13 AM,38.77,40.02,turkey,elazig,saribugday_kovancilar,north_west,0.4,1,4.5,4.5,0,,0,0
2.00E+13,2000.02.01,12:46:20 AM,39.3,41.01,turkey,bingol,karliova,north_west,0.4,0,4.5,4.5,0,,0,0
2.00E+13,2002.03.09,12:32:16 AM,39.62,36.14,turkey,yozgat,yazilitas_akdagmadeni,north_west,0.4,5,3.6,3.6,0,,0,0
2.00E+13,2002.09.22,12:35:48 AM,40.39,40.68,turkey,erzurum,kilicci_pazaryolu,north_west,0.4,1,3.7,3.7,0,,0,0
2.00E+13,2003.01.05,12:46:42 AM,39.24,28.09,turkey,balikesir,kozlu_sindirgi,north_west,0.4,15,3.5,3.5,0,,0,0
2.01E+13,2005.01.11,12:35:57 AM,37.02,27.74,turkey,mugla,mazikoy_bodrum,north_west,0.4,14.2,5.1,0,5,,0,5.1
2.01E+13,2005.11.06,12:59:32 AM,38.09,42.6,turkey,bitlis,suruculer_hizan,north_west,0.4,9.5,3.8,3.8,0,,0,0
2.01E+13,2006.08.08,12:45:48 AM,37.06,27.94,turkey,mugla,camlica_milas,north_west,0.4,3.2,3.5,3.5,3.3,,0,0
2.01E+13,2007.07.29,12:43:01 AM,38.87,27.74,turkey,manisa,kapakli_akhisar,north_west,0.4,10.5,4,3.7,4,,0,0
2.01E+13,2012.02.29,12:29:12 AM,39.15,29.03,turkey,kutahya,ahlatlicesme_simav,north_west,0.4,5.4,3.9,0,3.9,,0,0
2.01E+13,2012.07.24,12:53:39 AM,38.67,43.46,turkey,van,dilimli,north_west,0.4,5,4.4,0,4.4,,0,0
2.01E+13,2012.09.15,12:42:55 AM,37.5,35.74,turkey,adana,kemerkoy_kozan,north_west,0.4,8.6,3.8,0,3.8,,0,0
2.02E+13,2015.12.16,12:31:24 AM,39.26,40.22,turkey,bingol,acikguney_kigi,north_west,0.4,5,3.6,0,3.6,0,0,0
1.94E+13,1944.10.18,12:54:05 AM,40.89,33.47,turkey,cankiri,kavakli_ilgaz,north_east,0.4,10,5.4,5.1,5.1,5.4,5.2,5.1
1.98E+13,1976.10.02,12:06:03 AM,39.47,39.95,turkey,tunceli,kozluce_pulumur,north_east,0.4,53,4.7,0,0,,0,4.7
1.98E+13,1977.04.17,12:34:12 AM,40.2,27.2,turkey,canakkale,havdan_biga,north_east,0.4,0,3.6,0,0,,0,3.6
1.98E+13,1977.07.11,12:37:21 AM,39.98,27.42,turkey,canakkale,guzeloba_yenice,north_east,0.4,10,3.6,0,0,,0,3.6
1.98E+13,1979.05.29,12:23:09 AM,40.89,33.58,turkey,cankiri,basdibek_ilgaz,north_east,0.4,10,4.1,0,0,,0,4.1
1.99E+13,1988.12.27,12:19:01 AM,37.38,27.64,turkey,mugla,hisarcik_milas,north_east,0.4,10,4.1,0,0,,0,4.1
2.00E+13,1997.01.22,12:57:20 AM,36.14,36.12,turkey,hatay,yesilpinar,north_east,0.4,23,5.5,5.5,0,,0,0
2.00E+13,1999.03.17,12:46:08 AM,40.59,36.71,turkey,tokat,sorkun_niksar,north_east,0.4,2,3.7,3.7,0,,0,0
2.01E+13,2006.10.15,12:35:27 AM,38.74,31.57,turkey,konya,kargali_yunak,north_east,0.4,2.6,3.8,3.7,3.8,,0,0
2.01E+13,2009.06.05,12:16:27 AM,37.42,31.92,turkey,konya,kesecik_seydisehir,north_east,0.4,3.2,3.5,3.5,0,,0,0
2.01E+13,2011.05.28,12:35:31 AM,39.11,29.12,turkey,kutahya,senkoy_simav,north_east,0.4,7.6,4,0,4,,0,0
2.01E+13,2012.09.19,12:27:24 AM,37.34,37.13,turkey,kahramanmaras,dedepasa_pazarcik,north_east,0.4,8.8,3.5,0,3.5,,0,0
2.01E+13,2012.12.09,12:45:36 AM,40.73,30.65,turkey,sakarya,duzyazi_akyazi,north_east,0.4,2.8,3.6,0,3.6,,0,0
2.01E+13,2013.11.24,12:49:38 AM,40.78,31.88,turkey,bolu,ulumescit,north_east,0.4,7.6,4.8,0,4.8,4.6,0,0
1.98E+13,1976.05.13,12:18:20 AM,39.26,29.18,turkey,kutahya,hasanlar_hisarcik,north,0.4,25,4.1,0,0,,0,4.1
2.00E+13,2004.05.07,12:20:14 AM,40.55,35.78,turkey,amasya,dadi,north,0.4,10,3.9,3.9,3.9,,0,0
1.98E+13,1978.03.30,12:23:07 AM,38.72,26.97,turkey,izmir,bozkoy_aliaga,east,0.4,10,3.7,0,0,,0,3.7
1.99E+13,1993.05.21,12:01:18 AM,39.77,28.95,turkey,bursa,balaban_buyukorhan,east,0.4,15,4.2,4.2,0,,0,3.8
2.00E+13,1995.11.26,12:10:02 AM,38.15,30.09,turkey,afyonkarahisar,yapagili_dinar,east,0.4,0,3.6,3.6,0,,0,0
2.00E+13,1998.03.20,12:02:46 AM,38.15,30.09,turkey,afyonkarahisar,yapagili_dinar,east,0.4,3,3.8,3.8,0,,0,0
2.00E+13,1999.11.12,12:21:00 AM,40.75,31.39,turkey,duzce,dariyeribakacak_kaynasli,east,0.4,10,4.8,4.8,0,,0,0
2.00E+13,1999.11.15,12:58:01 AM,40.9,31.21,turkey,duzce,akyazi,east,0.4,5,3.5,3.5,0,,0,0
2.00E+13,2004.05.23,12:41:05 AM,39.93,39.05,turkey,erzincan,kizilenis_refahiye,east,0.4,5,4.1,4.1,0,,0,0
2.00E+13,2004.07.01,12:28:47 AM,39.91,40.85,turkey,erzurum,kandilli_askale,east,0.4,7,3.5,3.5,0,,0,0
1.94E+13,1943.11.27,12:29:38 AM,40.78,33.93,turkey,cankiri,yakakoy_yaprakli,west,0.5,40,5.2,4.9,4.9,5.2,4.9,4.9
1.97E+13,1967.06.22,12:18:53 AM,40.83,33.6,turkey,cankiri,kiyisin_ilgaz,west,0.5,13,4.8,4.6,4.6,4.8,4.6,4.7
1.97E+13,1969.09.10,12:14:01 AM,39.25,41.38,turkey,mus,diktepeler_varto,west,0.5,52,5.6,5.1,5.1,5.6,5.2,5.3
1.98E+13,1983.11.16,12:45:22 AM,40.69,30.48,turkey,sakarya,yazili_erenler,west,0.5,23,3.6,0,0,,0,3.6
1.99E+13,1986.10.20,12:47:56 AM,39.5,34.52,turkey,yozgat,asagiegerci_yerkoy,west,0.5,10,3.7,0,0,,0,3.7
2.00E+13,1997.10.13,12:58:30 AM,37.26,36.34,turkey,osmaniye,atalan_duzici,west,0.5,10,3.8,3.8,0,,0,0
2.00E+13,1998.11.18,12:02:36 AM,39.03,40.07,turkey,elazig,catalyol_karakocan,west,0.5,0,3.5,3.5,0,,0,0
2.00E+13,1999.10.05,12:53:27 AM,36.8,28.14,turkey,mugla,hisaronu_marmaris,west,0.5,23,5.2,5.2,0,,0,0
2.00E+13,2004.04.17,12:51:48 AM,39.91,40.84,turkey,erzurum,kandilli_askale,west,0.5,10,3.8,3.8,0,,0,0
2.00E+13,2004.12.28,12:19:29 AM,41.13,34.42,turkey,corum,cakirlar_kargi,west,0.5,1,3.9,3.9,0,,0,0
2.01E+13,2007.07.27,12:57:01 AM,39.38,40.76,turkey,bingol,kaynarpinar_karliova,west,0.5,5,3.5,3.5,0,,0,0
2.01E+13,2013.01.31,12:45:52 AM,38.83,43.65,turkey,van,esenkoc_muradiye,west,0.5,5,4,0,4,3.9,0,0
2.02E+13,2017.05.27,12:53:23 AM,38.74,27.83,turkey,manisa,tiyenli_golmarmara,west,0.5,11.8,5.3,0,5.3,5.1,0,0
1.97E+13,1967.07.22,12:14:00 AM,40.7,30.8,turkey,sakarya,bakacak_hendek,south_west,0.5,10,4.5,4.4,4.4,4.5,4.2,4.4
1.97E+13,1967.07.22,12:08:54 AM,40.7,30.8,turkey,sakarya,bakacak_hendek,south_west,0.5,10,4.8,4.3,4.3,4.8,4.2,4.7
1.97E+13,1967.07.22,12:18:54 AM,40.7,30.8,turkey,sakarya,bakacak_hendek,south_west,0.5,10,4.5,4.4,4.4,4.5,4.2,4.4
1.97E+13,1967.07.22,12:14:10 AM,40.7,30.8,turkey,sakarya,bakacak_hendek,south_west,0.5,6,5.5,4.6,4.7,5.5,4.6,5.2
1.97E+13,1967.07.25,12:22:36 AM,40.7,30.8,turkey,sakarya,bakacak_hendek,south_west,0.5,10,4.4,4.2,4.2,4.4,4,4.3
1.97E+13,1967.07.26,12:59:06 AM,40.7,30.8,turkey,sakarya,bakacak_hendek,south_west,0.5,10,4.3,4.2,4.1,4.3,4,4.2
1.97E+13,1967.07.30,12:05:48 AM,40.7,30.8,turkey,sakarya,bakacak_hendek,south_west,0.5,10,4.5,4.3,4.3,4.5,4.2,4.4
1.97E+13,1972.03.31,12:16:29 AM,37,31,turkey,antalya,yankoy_serik,south_west,0.5,5,4.6,4.6,0,,0,0
1.98E+13,1976.05.15,12:58:49 AM,39.21,27.2,turkey,izmir,avunduruk_bergama,south_west,0.5,0,3.5,0,0,,0,3.5
1.98E+13,1981.12.22,12:23:29 AM,39.5,26.13,turkey,canakkale,kocakoy_ayvacik,south_west,0.5,0,3.6,0,3.6,,0,0
1.99E+13,1988.04.16,12:16:51 AM,36.98,29.2,turkey,denizli,kirazliyayla_cameli,south_west,0.5,10,3.5,3.5,0,,0,0
1.99E+13,1989.01.27,12:48:36 AM,40.43,29.15,turkey,bursa,gemlik,south_west,0.5,11,4.1,0,0,,0,4.1
1.99E+13,1992.03.02,12:50:02 AM,40.33,32.98,turkey,ankara,saraycik_cubuk,south_west,0.5,10,3.5,3.5,0,,0,0
1.99E+13,1994.01.28,12:04:09 AM,38.7,27.19,turkey,izmir,bozalan_menemen,south_west,0.5,17,3.7,3.7,0,,0,0
2.00E+13,1996.08.14,12:32:57 AM,40.74,35.31,turkey,amasya,demirpinar_merzifon,south_west,0.5,3,4,4,0,,0,0
2.00E+13,1998.01.12,12:19:50 AM,40.74,35.31,turkey,amasya,demirpinar_merzifon,south_west,0.5,2,3.5,3.5,0,,0,0
2.00E+13,1999.09.27,12:02:02 AM,39.12,26.9,turkey,izmir,islamlar_dikili,south_west,0.5,19,3.5,3.5,0,,0,0
2.00E+13,1999.11.12,12:07:00 AM,40.77,31.2,turkey,duzce,guven,south_west,0.5,10,4.5,4.5,0,,0,0
2.00E+13,1999.11.15,12:07:41 AM,40.79,31.29,turkey,duzce,dariyeriyorukler_kaynasli,south_west,0.5,4,3.6,3.6,0,,0,0
2.00E+13,2000.12.18,12:19:30 AM,37.2,35.95,turkey,adana,ceyhanbekirli_ceyhan,south_west,0.5,9,3.9,3.9,0,,0,0
2.00E+13,2001.02.01,12:58:47 AM,40.06,27.74,turkey,balikesir,kocbayiri_gonen,south_west,0.5,7,3.9,3.9,0,,0,0
2.00E+13,2002.05.19,12:13:00 AM,39.19,27.29,turkey,izmir,ferizler_bergama,south_west,0.5,10,3.6,3.6,0,,0,0
2.00E+13,2004.08.16,12:13:33 AM,38.42,39.11,turkey,elazig,kamislik_sivrice,south_west,0.5,10,3.8,3.8,0,,0,0
2.01E+13,2005.01.11,12:33:35 AM,37.07,27.78,turkey,mugla,feslegen_milas,south_west,0.5,8.5,4.1,0,4,,0,4.1
2.01E+13,2006.01.20,12:32:53 AM,38.48,39.52,turkey,elazig,kiziltepe_maden,south_west,0.5,5.4,3.5,3.5,0,,0,0
2.01E+13,2009.10.23,12:07:25 AM,39.1,29.03,turkey,kutahya,gokceler_simav,south_west,0.5,4.2,3.7,0,3.7,,0,0
2.01E+13,2011.09.30,12:27:24 AM,39.65,38.69,turkey,erzincan,gulbahce_kemah,south_west,0.5,5,4.4,0,4.4,,0,4.3
2.01E+13,2011.12.08,12:58:11 AM,38.9,43.6,turkey,van,saglamtas,south_west,0.5,5,3.9,0,3.9,,0,0
2.01E+13,2012.03.11,12:36:12 AM,38.61,44.02,turkey,van,sarikoy_ozalp,south_west,0.5,5,3.6,0,3.6,,0,0
2.01E+13,2013.02.12,12:00:17 AM,38.6,43.21,turkey,van,citoren,south_west,0.5,8,4.6,0,4.4,4.6,0,0
2.01E+13,2013.05.01,12:50:52 AM,37.3,37.12,turkey,kahramanmaras,hanobasi_pazarcik,south_west,0.5,8,4,0,4,3.8,0,0
2.02E+13,2017.02.01,12:21:57 AM,38.61,39.55,turkey,elazig,icme,south_west,0.5,1.4,3.5,0,3.4,3.5,0,0
1.97E+13,1967.07.25,12:39:28 AM,37.9,28.7,turkey,aydin,bucakkoy_kuyucak,south_east,0.5,101,4.8,4.6,4.3,4.8,4.5,4.5
1.97E+13,1969.03.23,12:15:45 AM,39.17,28.32,turkey,balikesir,kucukdagdere_sindirgi,south_east,0.5,12,4.5,4.3,4.2,4.5,4.2,4.4
1.97E+13,1970.03.28,12:05:28 AM,38.81,29.71,turkey,usak,kucukoturak_banaz,south_east,0.5,7,4.5,4.3,4.3,4.5,4.2,4.4
1.97E+13,1970.03.30,12:59:52 AM,39.34,29.26,turkey,kutahya,emet,south_east,0.5,16,5.4,5.2,5.3,5.4,5.3,5.1
1.97E+13,1970.03.30,12:20:03 AM,39.2,29.8,turkey,kutahya,ballibaba_aslanapa,south_east,0.5,5,4.1,4.1,0,,0,0
1.97E+13,1970.04.26,12:28:02 AM,39.2,29.8,turkey,kutahya,ballibaba_aslanapa,south_east,0.5,5,3.6,3.6,0,,0,0
1.98E+13,1975.09.17,12:12:48 AM,38.76,40.78,turkey,bingol,dilektasi_genc,south_east,0.5,51,4.9,0,0,,4.9,4.4
1.99E+13,1990.08.02,12:12:39 AM,37,29.53,turkey,burdur,catak_altinyayla,south_east,0.5,13,4.3,0,4.3,,0,3.9
1.99E+13,1994.01.28,12:59:08 AM,38.68,27.49,turkey,manisa,yenikoy,south_east,0.5,12,3.8,3.8,0,,0,0
2.00E+13,1997.02.28,12:13:23 AM,40.71,35.39,turkey,amasya,caybasi_merzifon,south_east,0.5,5,3.8,3.8,0,,0,0
2.00E+13,1998.07.28,12:30:28 AM,41.69,32.48,turkey,bartin,kocakoy_amasra,south_east,0.5,1,3.5,3.5,0,,0,0
2.00E+13,1999.08.28,12:05:05 AM,39.99,39.39,turkey,gumushane,yenikoy_kelkit,south_east,0.5,13,3.5,3.5,0,,0,0
2.00E+13,2001.10.10,12:22:30 AM,39.08,40.17,turkey,elazig,yesilbelen_karakocan,south_east,0.5,10,3.6,3.6,0,,0,0
2.01E+13,2005.03.19,12:45:11 AM,39.4,40.82,turkey,bingol,sarikusak_karliova,south_east,0.5,10.5,3.5,3.5,0,,0,0
2.01E+13,2005.10.04,12:19:27 AM,37.47,42.51,turkey,sirnak,dagkonak,south_east,0.5,7.9,3.6,3.6,0,,0,0
2.01E+13,2008.12.24,12:04:35 AM,37.84,29.2,turkey,denizli,kocadere,south_east,0.5,3.7,3.7,0,3.7,,0,0
2.01E+13,2009.06.17,12:29:13 AM,36.06,36.01,turkey,hatay,gozene_samandag,south_east,0.5,8.6,5,0,4.5,,0,5
2.01E+13,2010.10.01,12:05:15 AM,38.18,42.55,turkey,bitlis,urunveren_hizan,south_east,0.5,5.4,3.9,0,3.9,,0,0
2.01E+13,2011.10.24,12:00:53 AM,38.9,43.61,turkey,van,saglamtas,south_east,0.5,5,4,0,4,,0,0
2.01E+13,2013.09.13,12:29:40 AM,38.79,43.5,turkey,van,derebey,south_east,0.5,5,3.7,0,3.7,,0,0
2.02E+13,2017.05.28,12:03:11 AM,38.73,27.84,turkey,manisa,tiyenli_golmarmara,south_east,0.5,9.5,3.7,0,3.4,3.7,0,0
1.94E+13,1936.09.21,12:27:10 AM,41.23,33.46,turkey,kastamonu,alinoren_arac,south,0.5,40,5.2,4.9,4.9,5.2,4.9,4.9
1.97E+13,1969.03.25,12:18:52 AM,39.17,28.49,turkey,balikesir,devletlibaba_sindirgi,south,0.5,34,5.1,4.8,4.6,5.1,4.8,4.8
1.98E+13,1976.06.29,12:04:45 AM,39.42,28.36,turkey,balikesir,davutca_bigadic,south,0.5,8,3.5,0,0,,0,3.5
1.98E+13,1982.01.05,12:53:17 AM,39.61,28.5,turkey,balikesir,haciahmetpinari_dursunbey,south,0.5,2,3.8,0,0,,0,3.8
1.98E+13,1982.03.06,12:19:43 AM,39.54,26.19,turkey,canakkale,yukarikoy_ayvacik,south,0.5,11,3.6,0,0,,0,3.6
